t,roll,pitch,yaw
1717604569.1146722,1.4531722976893815,-3.253939224473374e-05,-3.1382667697456705
1717604569.150769,1.453951452487927,-0.006503266952284554,-3.1400459855887117
1717604569.1628802,1.4542689699145537,-0.004444912988029777,-3.140328257539447
1717604569.175094,1.4546257844519759,-0.0026844969896522948,3.1411903895102204
1717604569.1985972,1.4553156316998672,0.0006560203751693219,3.13686768317186
1717604569.211189,1.4555487215882832,-0.0013298693687169936,3.134998955075143
1717604569.228698,1.4557855272665485,0.0009295532628258731,3.135152093334601
1717604569.2467911,1.456059123613048,0.0005992054680641767,3.137680982225306
1717604569.2587504,1.456405051746002,0.0009703100385452729,3.140044408964879
1717604569.2649462,1.4568280828976097,0.0019045035102547723,-3.141005326571187
1717604569.276832,1.4572648930655412,0.003061367116468009,-3.13921868601674
1717604569.3070362,1.4577600684528649,0.001549892885887888,3.1411944837301564
1717604569.3306606,1.4586529062747788,-0.0015181258868255138,3.135003113242314
1717604569.3549643,1.4593678822922964,0.0014552075072583172,3.1395607645282415
1717604569.3731005,1.4596089916685504,-0.0007037718074477858,3.1412774261716057
1717604569.3786628,1.4598330447475973,-0.003548195264521832,-3.141512152347987
1717604569.4040794,1.4600997051583104,-0.004534459635324857,-3.139123477742058
1717604569.40411,1.4603966054951463,-0.005307839808758488,-3.1367344697089843
1717604569.4150689,1.460686363767248,-0.0076053557766773425,-3.135737520566577
1717604569.427067,1.4609944816316305,-0.010313015507881064,-3.135540042491021
1717604569.4508135,1.4612999588585307,-0.012842206234966685,-3.1344861073824957
1717604569.4626813,1.461624688203823,-0.015157002926667029,-3.1350440835179656
1717604569.4807446,1.4620487256878811,-0.017210685450500064,-3.1370059593434827
1717604569.4810665,1.4624284593917196,-0.01835958609671421,-3.139481272119062
1717604569.5050511,1.4627144096240567,-0.019480486261858734,3.141463097069201
1717604569.5052273,1.462946794406749,-0.02074089238687988,3.1389203168697524
1717604569.522581,1.4631049001430851,-0.022423083505447517,3.137380464709821
1717604569.5588093,1.4634942164248936,-0.014930018675600428,3.138358719928941
1717604569.57676,1.4636919578635796,-0.011765400799647807,3.1379922361504766
1717604569.5826457,1.463908222820555,-0.008875107138775247,3.1380262175490197
1717604569.606794,1.4642149216998661,-0.005637926220466247,3.138762858260615
1717604569.6306298,1.4654078114372509,-0.0029894531620539714,-3.1384408955369154
